,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
894,SV,2022-08-15,85.6,-1.07,5.31,"Stroman, Marcus",608841,573186,,ball,,,,,14.0,Joey Meneses singles on a line drive to right fielder Seiya Suzuki.,R,R,R,WSH,CHC,B,,,0,1,2022,0.99,-0.06,1.38,0.68,,,,1,1,Bot,,,,,575929,,,3.7544906097986903,-124.55643090006532,-4.4895430820567945,9.518627738478587,25.09943712940668,-32.075377798466484,3.58,1.61,,,,84.6,2710.0,5.7,662471,573186,575929,621550,663611,656716,663538,664023,666624,673548,54.84,,,,,,,,8,2,Slurve,0,2,0,2,2,0,0,2,Standard,Standard,56.0,0.0,0.016
901,SV,2022-08-09,85.9,-1.09,5.14,"Stroman, Marcus",596748,573186,,ball,,,,,14.0,Maikel Franco pops out to second baseman Christopher Morel.,R,R,R,CHC,WSH,B,,,0,2,2022,0.98,0.38,0.87,1.1,,,671277.0,2,5,Top,,,,,575929,,,2.631839917991235,-125.09172134795,-4.090859569338843,9.844025427264716,24.606506009684797,-27.55477169586652,3.41,1.56,,,,85.4,2755.0,5.9,661059,573186,575929,621550,666624,656716,663538,664023,542364,673548,54.61,,,,,,,,38,3,Slurve,1,4,4,1,4,1,4,1,Standard,Standard,57.0,0.0,0.023
903,SV,2022-08-09,85.3,-1.15,5.13,"Stroman, Marcus",596748,573186,,called_strike,,,,,9.0,Maikel Franco pops out to second baseman Christopher Morel.,R,R,R,CHC,WSH,S,,,0,0,2022,1.42,0.21,0.49,1.75,,,671277.0,2,5,Top,,,,,575929,,,1.0025145257883952,-124.28596831923798,-2.0967395970240545,14.504806413677011,24.510581695261568,-29.840491654714675,3.32,1.59,,,,84.9,2728.0,5.9,661059,573186,575929,621550,666624,656716,663538,664023,542364,673548,54.59,,,,,,,,38,1,Slurve,1,4,4,1,4,1,4,1,Standard,Standard,59.0,0.0,-0.035
905,SV,2022-08-09,84.6,-0.95,5.11,"Stroman, Marcus",572228,573186,,blocked_ball,,,,,14.0,Luke Voit called out on strikes.,R,R,R,CHC,WSH,B,,,0,2,2022,1.38,0.04,2.12,0.73,,,671277.0,1,5,Top,,,,,575929,,,4.376490194446841,-123.08768096697268,-3.8772582690503694,13.110738461082793,25.577617386543118,-31.212670744883116,3.32,1.71,,,,83.9,2892.0,5.9,661059,573186,575929,621550,666624,656716,663538,664023,542364,673548,54.57,,,,,,,,37,3,Slurve,1,4,4,1,4,1,4,1,Infield shift,Standard,54.0,0.0,0.03
906,SV,2022-08-09,84.4,-1.09,5.12,"Stroman, Marcus",572228,573186,,foul,,,,,2.0,Luke Voit called out on strikes.,R,R,R,CHC,WSH,S,,,0,1,2022,1.26,0.13,0.08,3.03,,,671277.0,1,5,Top,,,,,575929,,,0.2128711332489892,-122.90819022299463,1.1930691049174231,12.745722148712058,23.917550139414256,-31.252722172860828,3.32,1.62,173.0,87.0,66.0,83.8,2823.0,5.8,661059,573186,575929,621550,666624,656716,663538,664023,542364,673548,54.66,,,,,,,,37,2,Slurve,1,4,4,1,4,1,4,1,Infield shift,Standard,58.0,0.0,-0.068
907,SV,2022-08-09,85.6,-1.02,5.13,"Stroman, Marcus",572228,573186,,foul,,,,,6.0,Luke Voit called out on strikes.,R,R,R,CHC,WSH,S,,,0,0,2022,1.33,0.07,0.61,2.78,,,671277.0,1,5,Top,,,,,575929,,,1.184357728728703,-124.705946300973,0.5563662318346725,13.591522910919338,25.079756214959595,-31.73118972170323,3.32,1.62,,,,85.0,2727.0,5.9,661059,573186,575929,621550,666624,656716,663538,664023,542364,673548,54.64,,,,,,,,37,1,Slurve,1,4,4,1,4,1,4,1,Infield shift,Standard,63.0,0.0,-0.048
910,SV,2022-08-09,84.2,-1.18,5.13,"Stroman, Marcus",671277,573186,,ball,,,,,14.0,Luis Garcia walks.,R,L,R,CHC,WSH,B,,,1,0,2022,0.9,0.34,0.44,1.35,,,,1,5,Top,,,,,575929,,,1.971910519339246,-122.74950328327348,-3.1359091156642678,8.771751383077161,22.00806172060489,-28.29371895476317,3.43,1.77,,,,83.9,2753.0,5.8,661059,573186,575929,621550,666624,656716,663538,664023,542364,673548,54.71,,,,,,,,36,2,Slurve,1,4,4,1,4,1,4,1,Standard,Standard,59.0,0.0,0.044
911,SV,2022-08-09,82.6,-1.17,5.14,"Stroman, Marcus",671277,573186,,ball,,,,,14.0,Luis Garcia walks.,R,L,R,CHC,WSH,B,,,0,0,2022,1.44,-0.05,0.7,0.84,,,,1,5,Top,,,,,575929,,,1.4409435911615116,-120.36687139516904,-3.172811481771702,13.737795193003846,23.43903586740728,-32.29911073058994,3.65,1.84,,,,81.8,2811.0,5.7,661059,573186,575929,621550,666624,656716,663538,664023,542364,673548,54.82,,,,,,,,36,1,Slurve,1,4,4,1,4,1,4,1,Standard,Standard,57.0,0.0,0.023
915,SV,2022-08-09,84.4,-1.08,5.12,"Stroman, Marcus",657041,573186,strikeout,swinging_strike,,,,,14.0,Lane Thomas strikes out swinging.,R,R,R,CHC,WSH,S,2.0,,2,2,2022,1.32,0.4,1.03,0.88,,,,1,4,Top,,,,,575929,,,2.281498092865668,-122.98395755880507,-4.326052864052302,13.009415022316691,23.323510787682466,-27.47196301887583,3.09,1.48,,,,84.0,2692.0,5.9,661059,573186,575929,621550,666624,656716,663538,664023,542364,673548,54.62,,,0.0,1.0,0.0,0.0,,29,5,Slurve,1,4,4,1,4,1,4,1,Standard,Standard,63.0,0.009,-0.134
916,SV,2022-08-09,83.5,-0.95,5.12,"Stroman, Marcus",657041,573186,,ball,,,,,14.0,Lane Thomas strikes out swinging.,R,R,R,CHC,WSH,B,,,1,2,2022,1.26,0.06,1.94,0.17,,,,1,4,Top,,,,,575929,,,4.159482159892369,-121.57252798514924,-5.043016811256474,11.660658960658877,24.211737568407337,-30.83171667300616,3.02,1.54,,,,82.9,2616.0,5.9,661059,573186,575929,621550,666624,656716,663538,664023,542364,673548,54.62,,,,,,,,29,4,Slurve,1,4,4,1,4,1,4,1,Standard,Standard,53.0,0.0,0.023
919,SV,2022-08-09,83.9,-1.07,5.23,"Stroman, Marcus",657041,573186,,ball,,,,,14.0,Lane Thomas strikes out swinging.,R,R,R,CHC,WSH,B,,,0,0,2022,1.47,0.12,0.81,1.41,,,,1,4,Top,,,,,575929,,,1.4321367634369526,-122.26496233172912,-2.65766273249879,14.471086760331358,24.43799144217727,-30.687563998394324,3.21,1.61,,,,83.4,2585.0,5.9,661059,573186,575929,621550,666624,656716,663538,664023,542364,673548,54.58,,,,,,,,29,1,Slurve,1,4,4,1,4,1,4,1,Standard,Standard,55.0,0.0,0.023
922,SV,2022-08-09,84.1,-1.18,5.23,"Stroman, Marcus",660688,573186,,called_strike,,,,,4.0,Keibert Ruiz homers (6) on a fly ball to right field.    Yadiel Hernandez scores.    Joey Meneses scores.,R,L,R,CHC,WSH,S,,,1,1,2022,0.91,0.34,-0.28,2.1,,628450.0,608841.0,1,4,Top,,,,,575929,,,0.2931680300404392,-122.60694955634462,-1.6137873513878849,9.202368394300732,21.88848941990218,-28.673115682113163,3.13,1.61,,,,83.7,2655.0,5.7,661059,573186,575929,621550,666624,656716,663538,664023,542364,673548,54.78,,,,,,,,28,3,Slurve,1,1,1,1,1,1,1,1,Standard,Standard,55.0,0.0,-0.118
924,SV,2022-08-09,84.7,-1.28,5.11,"Stroman, Marcus",660688,573186,,called_strike,,,,,7.0,Keibert Ruiz homers (6) on a fly ball to right field.    Yadiel Hernandez scores.    Joey Meneses scores.,R,L,R,CHC,WSH,S,,,0,0,2022,0.85,0.3,-0.59,1.95,,628450.0,608841.0,1,4,Top,,,,,575929,,,-0.081581297896368,-123.56301618329132,-1.748632324214641,8.836666828118153,21.47694952419372,-28.909050364458228,3.26,1.68,,,,84.9,2686.0,6.0,661059,573186,575929,621550,666624,656716,663538,664023,542364,673548,54.52,,,,,,,,28,1,Slurve,1,1,1,1,1,1,1,1,Standard,Standard,54.0,0.0,-0.081
929,SV,2022-08-09,84.4,-1.09,5.16,"Stroman, Marcus",628450,573186,,ball,,,,,14.0,Yadiel Hernandez singles on a ground ball to pitcher Marcus Stroman.,R,L,R,CHC,WSH,B,,,1,1,2022,1.49,0.03,0.77,0.17,,,,1,4,Top,,,,,575929,,,1.3572621466736965,-122.84373016828782,-5.226464128127463,14.730385666352362,25.51873427105181,-30.994568399184875,3.1,1.44,,,,83.5,2922.0,5.8,661059,573186,575929,621550,666624,656716,663538,664023,542364,673548,54.69,,,,,,,,26,3,Slurve,1,1,1,1,1,1,1,1,Infield shift,Standard,51.0,0.0,0.033
933,SV,2022-08-09,84.9,-1.13,5.12,"Stroman, Marcus",443558,573186,,ball,,,,,14.0,Nelson Cruz strikes out on a foul tip.,R,R,R,CHC,WSH,B,,,0,2,2022,1.52,0.1,0.93,0.27,,,,0,4,Top,,,,,575929,,,1.764253947568014,-123.70629688485884,-5.22087280418404,15.356307759745608,23.5186974835634,-30.403958256891364,3.46,1.71,,,,84.5,2811.0,5.8,661059,573186,575929,621550,666624,656716,663538,664023,542364,673548,54.65,,,,,,,,25,3,Slurve,1,1,1,1,1,1,1,1,Standard,Standard,57.0,0.0,0.017
935,SV,2022-08-09,84.2,-1.07,5.21,"Stroman, Marcus",443558,573186,,swinging_strike,,,,,14.0,Nelson Cruz strikes out on a foul tip.,R,R,R,CHC,WSH,S,,,0,0,2022,1.5,0.03,1.02,1.36,,,,0,4,Top,,,,,575929,,,1.872442961438101,-122.5618693978009,-2.587672510348868,14.65318753096244,25.33182905987563,-31.60904273285205,3.46,1.66,,,,83.4,2857.0,5.8,661059,573186,575929,621550,666624,656716,663538,664023,542364,673548,54.68,,,,,,,,25,1,Slurve,1,1,1,1,1,1,1,1,Standard,Standard,53.0,0.0,-0.034
936,SV,2022-08-09,84.8,-1.05,5.12,"Stroman, Marcus",572228,573186,strikeout,swinging_strike,,,,,14.0,Luke Voit strikes out swinging.,R,R,R,CHC,WSH,S,2.0,,2,2,2022,1.29,0.09,0.85,1.63,,,,2,3,Top,,,,,575929,,,1.839374808182045,-123.49389939110084,-2.014220560259036,12.839320606706163,24.70468056777912,-31.05662246030731,3.32,1.62,,,,84.4,2726.0,6.0,661059,573186,575929,621550,666624,656716,663538,664023,542364,673548,54.49,,,0.0,1.0,0.0,0.0,,20,5,Slurve,1,1,1,1,1,1,1,1,Infield shift,Standard,58.0,0.011,-0.083
937,SV,2022-08-09,84.9,-1.13,5.17,"Stroman, Marcus",572228,573186,,called_strike,,,,,7.0,Luke Voit strikes out swinging.,R,R,R,CHC,WSH,S,,,2,1,2022,1.33,-0.12,-0.48,2.01,,,,2,3,Top,,,,,575929,,,-1.1311574683266523,-123.76655171301675,-0.8582766399631614,13.863022745597997,24.22471355171229,-33.47115872809543,3.34,1.7,,,,84.3,2765.0,5.8,661059,573186,575929,621550,666624,656716,663538,664023,542364,673548,54.75,,,,,,,,20,4,Slurve,1,1,1,1,1,1,1,1,Infield shift,Standard,57.0,0.0,-0.031
944,SV,2022-08-09,83.3,-1.16,5.17,"Stroman, Marcus",671277,573186,,called_strike,,,,,9.0,"Luis Garcia grounds out, third baseman Zach McKinstry to first baseman Patrick Wisdom.",R,L,R,CHC,WSH,S,,,0,0,2022,1.49,0.24,0.3,2.13,,,,1,3,Top,,,,,575929,,,0.4400047076158381,-121.34333250191068,-1.018701309138081,14.664054647609536,23.40417379971453,-29.846083316326787,3.58,1.76,,,,82.7,2651.0,5.8,661059,573186,575929,621550,666624,656716,663538,664023,542364,673548,54.74,,,,,,,,19,1,Slurve,1,1,1,1,1,1,1,1,Standard,Standard,59.0,0.0,-0.024
964,SV,2022-08-09,84.9,-1.19,5.09,"Stroman, Marcus",660688,573186,,ball,,,,,14.0,Keibert Ruiz homers (5) on a fly ball to right field.,R,L,R,CHC,WSH,B,,,0,1,2022,1.32,-0.06,0.51,0.28,,,,1,2,Top,,,,,575929,,,1.3203476311204063,-123.55586318396908,-4.759466242034838,13.231649519108355,25.40270400358096,-32.04706876907378,3.25,1.55,,,,84.1,2717.0,5.8,661059,573186,575929,621550,666624,656716,663538,664023,542364,673548,54.66,,,,,,,,9,2,Slurve,0,0,0,0,0,0,0,0,Infield shift,Standard,55.0,0.0,0.016
965,SV,2022-08-09,84.1,-1.34,5.05,"Stroman, Marcus",660688,573186,,called_strike,,,,,9.0,Keibert Ruiz homers (5) on a fly ball to right field.,R,L,R,CHC,WSH,S,,,0,0,2022,1.26,0.12,0.36,1.83,,,,1,2,Top,,,,,575929,,,1.4178459005724315,-122.46731805522214,-1.2976865064246736,12.42071632135484,24.809186020487022,-30.89806386089661,3.23,1.68,,,,83.3,2700.0,5.8,661059,573186,575929,621550,666624,656716,663538,664023,542364,673548,54.7,,,,,,,,9,1,Slurve,0,0,0,0,0,0,0,0,Infield shift,Standard,57.0,0.0,-0.024
968,SV,2022-08-09,84.6,-1.21,5.11,"Stroman, Marcus",608841,573186,,ball,,,,,14.0,Joey Meneses called out on strikes.,R,R,R,CHC,WSH,B,,,1,2,2022,1.57,0.13,1.25,0.95,,,,0,2,Top,,,,,575929,,,2.583860229920384,-123.19537802607778,-3.601440685463801,15.495623823950172,24.613031456400776,-30.350269201635363,3.55,1.68,,,,83.9,2611.0,5.8,661059,573186,575929,621550,666624,656716,663538,664023,542364,673548,54.67,,,,,,,,8,4,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,54.0,0.0,0.037
969,SV,2022-08-09,84.5,-1.24,5.1,"Stroman, Marcus",608841,573186,,ball,,,,,14.0,Joey Meneses called out on strikes.,R,R,R,CHC,WSH,B,,,0,2,2022,1.4,0.05,1.16,1.67,,,,0,2,Top,,,,,575929,,,2.794745224433407,-123.04638258858976,-1.724466921561766,13.635895954921576,24.39312410329116,-31.51757768437129,3.65,1.76,,,,83.7,2735.0,5.7,661059,573186,575929,621550,666624,656716,663538,664023,542364,673548,54.75,,,,,,,,8,3,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,60.0,0.0,0.017
985,SV,2022-08-09,84.7,-1.2,5.19,"Stroman, Marcus",572228,573186,,ball,,,,,14.0,Luke Voit walks.,R,R,R,CHC,WSH,B,,,1,2,2022,1.01,-0.39,0.97,-0.22,,,,1,1,Top,,,,,575929,,,3.032879662904059,-123.36528802435842,-5.5055124211073085,9.679544257933369,24.589339741407294,-35.22715761367393,3.22,1.53,,,,84.2,2827.0,5.9,661059,573186,575929,621550,666624,656716,663538,664023,542364,673548,54.61,,,,,,,,2,4,Slurve,0,0,0,0,0,0,0,0,Infield shift,Standard,46.0,0.0,0.023
986,SV,2022-08-09,84.7,-1.08,5.2,"Stroman, Marcus",572228,573186,,ball,,,,,14.0,Luke Voit walks.,R,R,R,CHC,WSH,B,,,0,2,2022,1.3,0.3,2.05,0.92,,,,1,1,Top,,,,,575929,,,4.691567712163412,-123.28479239397927,-4.268078822886155,12.39794534673927,23.26324610998288,-28.48684259653102,3.34,1.71,,,,84.4,2656.0,5.9,661059,573186,575929,621550,666624,656716,663538,664023,542364,673548,54.56,,,,,,,,2,3,Slurve,0,0,0,0,0,0,0,0,Infield shift,Standard,49.0,0.0,0.011
993,SV,2022-08-04,82.9,-0.9,5.38,"Stroman, Marcus",571448,573186,double,hit_into_play,,,,,14.0,Nolan Arenado doubles (25) on a sharp line drive to left fielder Nelson Velazquez.,R,R,R,STL,CHC,X,7.0,line_drive,0,0,2022,1.42,-0.43,0.41,1.42,,,,0,7,Bot,26.7,74.36,,,575929,,,0.2202029530236372,-120.7069410421617,-1.7376226349575763,13.863874093075946,23.77598876459603,-36.23866927297685,3.25,1.59,346.0,109.4,15.0,81.9,2563.0,5.6,661945,573186,575929,621550,623520,656716,663538,676369,542364,673548,54.9,0.683,0.752,1.25,1.0,1.0,1.0,6.0,52,1,Slurve,2,3,2,3,3,2,2,3,Standard,Standard,50.0,0.134,0.633
995,SV,2022-08-04,84.1,-0.97,5.3,"Stroman, Marcus",502671,573186,,foul,,,,,1.0,Paul Goldschmidt homers (26) on a fly ball to center field.,R,R,R,STL,CHC,S,,,3,2,2022,0.99,0.34,-0.34,3.32,,,,0,7,Bot,,,,,575929,,,-0.4930375087503043,-122.56757421870284,1.056786005254243,10.080640234577883,22.967600411044398,-29.152986610067863,3.43,1.6,138.0,65.9,28.0,83.5,2457.0,5.7,661945,573186,575929,621550,623520,656716,663538,676369,542364,673548,54.8,,,,,,,,51,9,Slurve,1,3,1,3,3,1,1,3,Standard,Standard,66.0,0.0,0.0
1001,SV,2022-08-04,85.1,-1.03,5.3,"Stroman, Marcus",502671,573186,,foul,,,,,9.0,Paul Goldschmidt homers (26) on a fly ball to center field.,R,R,R,STL,CHC,S,,,0,2,2022,1.18,0.35,0.6,1.92,,,,0,7,Bot,,,,,575929,,,1.4521776131871993,-123.90905526378612,-2.275353974429338,11.768960521993195,26.346467236471486,-28.359935403236808,3.43,1.6,163.0,85.7,8.0,84.1,2703.0,5.8,661945,573186,575929,621550,623520,656716,663538,676369,542364,673548,54.74,,,,,,,,51,3,Slurve,1,3,1,3,3,1,1,3,Standard,Standard,68.0,0.0,0.0
1003,SV,2022-08-04,83.7,-1.1,5.28,"Stroman, Marcus",502671,573186,,called_strike,,,,,4.0,Paul Goldschmidt homers (26) on a fly ball to center field.,R,R,R,STL,CHC,S,,,0,0,2022,1.35,0.23,-0.5,2.87,,,,0,7,Bot,,,,,575929,,,-1.2640197444560253,-121.88473901960222,0.4210771824705013,13.679591447910031,26.12261615177996,-30.20217001594713,3.46,1.68,,,,82.7,2528.0,5.8,661945,573186,575929,621550,623520,656716,663538,676369,542364,673548,54.75,,,,,,,,51,1,Slurve,1,3,1,3,3,1,1,3,Standard,Standard,60.0,0.0,-0.034
1011,SV,2022-08-04,83.9,-1.38,5.17,"Stroman, Marcus",680977,573186,,ball,,,,,13.0,Brendan Donovan singles on a line drive to center fielder Rafael Ortega.,R,L,R,STL,CHC,B,,,0,0,2022,1.47,-0.05,-1.01,2.16,,,,1,6,Bot,,,,,575929,,,-2.0155986233320573,-122.10821029089308,-0.4154458813756779,15.055629025304436,26.133594756331505,-32.8502443888025,3.16,1.49,,,,82.7,2696.0,5.7,661945,573186,575929,621550,623520,656716,663538,676369,542364,673548,54.84,,,,,,,,43,1,Slurve,0,3,0,3,3,0,0,3,Standard,Standard,66.0,0.0,0.023
1012,SV,2022-08-04,85.4,-1.1,5.29,"Stroman, Marcus",668800,573186,strikeout,swinging_strike,,,,,14.0,Andrew Knizner strikes out swinging.,R,R,R,STL,CHC,S,2.0,,1,2,2022,1.04,0.39,1.89,1.09,,,,0,6,Bot,,,,,575929,,,4.897198787085342,-124.26272880576158,-4.376650304414342,9.8696783302707,24.05921969482008,-27.427965059446304,3.21,1.48,,,,84.7,2521.0,5.7,661945,573186,575929,621550,623520,656716,663538,676369,542364,673548,54.76,,,0.0,1.0,0.0,0.0,,42,4,Slurve,0,3,0,3,3,0,0,3,Standard,Standard,66.0,-0.026,-0.158
1013,SV,2022-08-04,84.4,-1.18,5.34,"Stroman, Marcus",668800,573186,,swinging_strike,,,,,14.0,Andrew Knizner strikes out swinging.,R,R,R,STL,CHC,S,,,1,1,2022,1.27,0.01,1.6,1.24,,,,0,6,Bot,,,,,575929,,,3.9006115179084464,-122.9535177428051,-3.18771195581708,12.09991813565218,24.65686816356297,-31.692528671600485,3.21,1.48,,,,83.7,2646.0,5.8,661945,573186,575929,621550,623520,656716,663538,676369,542364,673548,54.72,,,,,,,,42,3,Slurve,0,3,0,3,3,0,0,3,Standard,Standard,64.0,0.0,-0.054
1014,SV,2022-08-04,82.9,-1.11,5.33,"Stroman, Marcus",668800,573186,,called_strike,,,,,5.0,Andrew Knizner strikes out swinging.,R,R,R,STL,CHC,S,,,1,0,2022,1.33,-0.08,0.25,2.58,,,,0,6,Bot,,,,,575929,,,0.5078823500538093,-120.72692418745584,0.3474633305916219,12.822358926266228,24.45245131471568,-33.29415157627723,3.24,1.55,,,,81.9,2635.0,5.7,661945,573186,575929,621550,623520,656716,663538,676369,542364,673548,54.84,,,,,,,,42,2,Slurve,0,3,0,3,3,0,0,3,Standard,Standard,62.0,0.0,-0.043
1015,SV,2022-08-04,83.0,-1.12,5.33,"Stroman, Marcus",668800,573186,,ball,,,,,12.0,Andrew Knizner strikes out swinging.,R,R,R,STL,CHC,B,,,0,0,2022,1.06,0.18,0.88,3.23,,,,0,6,Bot,,,,,575929,,,2.4646109127410494,-120.99804447519176,1.2381084434606895,10.041469393097492,22.18867344759169,-30.8710694265825,3.27,1.57,,,,82.5,2694.0,5.7,661945,573186,575929,621550,623520,656716,663538,676369,542364,673548,54.81,,,,,,,,42,1,Slurve,0,3,0,3,3,0,0,3,Standard,Standard,59.0,0.0,0.033
1026,SV,2022-08-04,83.7,-1.19,5.31,"Stroman, Marcus",657557,573186,,foul,,,,,5.0,Paul DeJong strikes out swinging.,R,R,R,STL,CHC,S,,,1,2,2022,1.5,0.06,0.04,2.64,,,,0,5,Bot,,,,,575929,,,-0.1076404886091826,-121.81024157233388,0.1959843023417893,14.869299125772365,26.36120823922178,-31.89508763868099,3.26,1.5,227.0,86.0,56.0,82.4,2521.0,5.6,661945,573186,575929,621550,623520,656716,663538,676369,542364,673548,54.86,,,,,,,,33,4,Slurve,0,1,0,1,1,0,0,1,Infield shift,Standard,58.0,0.0,0.0
1027,SV,2022-08-04,84.3,-1.0,5.37,"Stroman, Marcus",657557,573186,,swinging_strike,,,,,14.0,Paul DeJong strikes out swinging.,R,R,R,STL,CHC,S,,,1,1,2022,1.54,-0.01,1.14,1.9,,,,0,5,Bot,,,,,575929,,,1.889148919118519,-122.6596628770454,-1.5639866493237515,14.963231186542838,27.949003645366474,-32.192255385461124,3.26,1.5,,,,82.8,2636.0,5.6,661945,573186,575929,621550,623520,656716,663538,676369,542364,673548,54.86,,,,,,,,33,3,Slurve,0,1,0,1,1,0,0,1,Infield shift,Standard,62.0,0.0,-0.054
1029,SV,2022-08-04,83.2,-1.12,5.34,"Stroman, Marcus",657557,573186,,called_strike,,,,,8.0,Paul DeJong strikes out swinging.,R,R,R,STL,CHC,S,,,0,0,2022,1.31,-0.07,0.16,1.69,,,,0,5,Bot,,,,,575929,,,0.3730440835488828,-121.19493259816718,-1.6934290379932797,12.727485564333136,26.38517982659693,-32.775088864041884,3.4,1.63,,,,81.7,2633.0,5.5,661945,573186,575929,621550,623520,656716,663538,676369,542364,673548,55.0,,,,,,,,33,1,Slurve,0,1,0,1,1,0,0,1,Infield shift,Standard,52.0,0.0,-0.034
1030,SV,2022-08-04,85.9,-1.11,5.27,"Stroman, Marcus",571448,573186,strikeout,called_strike,,,,,8.0,Nolan Arenado called out on strikes.,R,R,R,STL,CHC,S,2.0,,2,2,2022,1.17,0.53,-0.16,1.85,,,,2,4,Bot,,,,,575929,,,-0.1382407427243905,-125.23775100348402,-2.9479534388107824,12.447349597593345,23.84976011523573,-26.207238838131417,3.35,1.63,,,,85.3,2475.0,5.7,661945,573186,575929,621550,623520,656716,663538,676369,542364,673548,54.82,,,0.0,1.0,0.0,0.0,,28,5,Slurve,0,1,0,1,1,0,0,1,Standard,Standard,63.0,-0.013,-0.083
1033,SV,2022-08-04,84.7,-1.07,5.32,"Stroman, Marcus",571448,573186,,ball,,,,,14.0,Nolan Arenado called out on strikes.,R,R,R,STL,CHC,B,,,0,1,2022,1.23,0.19,1.15,0.8,,,,2,4,Bot,,,,,575929,,,2.7070827927346963,-123.37160746551211,-4.586693469359192,11.983917834788803,24.52375664434695,-29.50058655739907,3.46,1.74,,,,83.9,2734.0,5.7,661945,573186,575929,621550,623520,656716,663538,676369,542364,673548,54.77,,,,,,,,28,2,Slurve,0,1,0,1,1,0,0,1,Standard,Standard,55.0,0.0,0.011
1035,SV,2022-08-04,84.8,-1.16,5.31,"Stroman, Marcus",502671,573186,field_out,hit_into_play,,,,,9.0,"Paul Goldschmidt grounds out, shortstop Nico Hoerner to first baseman Patrick Wisdom.",R,R,R,STL,CHC,X,6.0,ground_ball,0,1,2022,1.29,-0.14,0.37,1.61,,,,1,4,Bot,112.63,163.86,,,575929,,,1.0094714600406325,-123.49898528035332,-2.030185994867674,12.930220274638442,25.28633802848241,-33.37317618405725,3.43,1.6,8.0,83.6,-11.0,83.9,2658.0,5.7,661945,573186,575929,621550,623520,656716,663538,676369,542364,673548,54.8,0.131,0.124,0.0,1.0,0.0,0.0,2.0,27,2,Slurve,0,1,0,1,1,0,0,1,Standard,Standard,56.0,-0.022,-0.132
1036,SV,2022-08-04,84.9,-1.11,5.33,"Stroman, Marcus",502671,573186,,called_strike,,,,,7.0,"Paul Goldschmidt grounds out, shortstop Nico Hoerner to first baseman Patrick Wisdom.",R,R,R,STL,CHC,S,,,0,0,2022,1.38,-0.21,-0.39,1.66,,,,1,4,Bot,,,,,575929,,,-1.0490340547996857,-123.69440673459094,-1.8221970699268968,14.391636073716116,25.17633544561133,-34.20101615702419,3.56,1.74,,,,84.0,2888.0,5.7,661945,573186,575929,621550,623520,656716,663538,676369,542364,673548,54.85,,,,,,,,27,1,Slurve,0,1,0,1,1,0,0,1,Standard,Standard,45.0,0.0,-0.024
1041,SV,2022-08-04,82.5,-1.2,5.41,"Stroman, Marcus",666185,573186,,ball,,,,,13.0,"Dylan Carlson grounds out, second baseman David Bote to first baseman Patrick Wisdom.",R,L,R,STL,CHC,B,,,0,0,2022,0.91,-0.37,-1.19,2.33,,,680977.0,2,3,Bot,,,,,575929,,,-1.7233251386555577,-120.11089429505545,0.2123592616019618,9.157137850123094,23.098206010782818,-36.050712013422526,3.43,1.63,,,,81.8,2618.0,5.7,661945,573186,575929,621550,623520,656716,663538,676369,542364,673548,54.75,,,,,,,,21,1,Slurve,0,1,0,1,1,0,0,1,Infield shift,Standard,57.0,0.0,0.032
1051,SV,2022-08-04,84.0,-1.04,5.32,"Stroman, Marcus",668800,573186,,called_strike,,,,,6.0,"Andrew Knizner grounds out, shortstop Nico Hoerner to first baseman Patrick Wisdom.",R,R,R,STL,CHC,S,,,0,0,2022,1.17,0.36,0.8,2.7,,,,1,3,Bot,,,,,575929,,,1.9185096487580764,-122.4240999254627,-0.4328971794053095,11.427041297343376,23.47776835128269,-28.63503918648527,3.35,1.57,,,,83.3,2485.0,5.7,661945,573186,575929,621550,623520,656716,663538,676369,542364,673548,54.8,,,,,,,,19,1,Slurve,0,1,0,1,1,0,0,1,Standard,Standard,55.0,0.0,-0.024
